datetime,hour,day,month,weekday,is_weekend,CO_GT,PT08_S1_CO,C6H6_GT,PT08_S2_NMHC,NOx_GT,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,Temperature,RelativeHumidity,AbsoluteHumidity,pollution_index
2004-03-17 07:00:00,7,17,3,Wednesday,False,1.6,1173.0,7.5,878.0,160.0,1038.0,84.0,1556.0,1052.0,9.9,65.2,0.7956,0.1588985964963028
2004-03-17 08:00:00,8,17,3,Wednesday,False,4.1,1587.0,21.4,1334.0,320.0,702.0,108.0,1999.0,1534.0,11.1,60.2,0.7958,0.28929793489813754
2004-03-17 09:00:00,9,17,3,Wednesday,False,6.6,1852.0,36.4,1696.0,377.0,553.0,127.0,2535.0,1931.0,14.1,50.0,0.802,0.3915209897463647
2004-03-17 10:00:00,10,17,3,Wednesday,False,4.3,1522.0,21.3,1331.0,280.0,703.0,134.0,2026.0,1734.0,17.7,40.1,0.8048,0.3115613704477808
2004-03-17 11:00:00,11,17,3,Wednesday,False,2.9,1438.0,15.4,1161.0,221.0,819.0,135.0,1782.0,1595.0,21.1,33.4,0.8265,0.2596842624246741
2004-03-17 12:00:00,12,17,3,Wednesday,False,2.5,1393.0,12.5,1067.0,210.0,905.0,142.0,1654.0,1490.0,24.3,28.3,0.8471,0.25280567086211037
2004-03-17 13:00:00,13,17,3,Wednesday,False,2.8,1452.0,15.1,1152.0,204.0,861.0,153.0,1747.0,1508.0,25.6,25.6,0.8254,0.2707742772252124
2004-03-17 14:00:00,14,17,3,Wednesday,False,2.6,1389.0,13.7,1108.0,161.0,887.0,123.0,1712.0,1334.0,25.9,25.9,0.8503,0.2258344052186004
2004-03-17 15:00:00,15,17,3,Wednesday,False,2.0,1207.0,10.4,994.0,135.0,1013.0,104.0,1520.0,1045.0,26.8,18.7,0.65,0.18427983014882177
2004-03-17 16:00:00,16,17,3,Wednesday,False,2.9,1365.0,15.2,1154.0,186.0,940.0,129.0,1679.0,1221.0,29.3,15.8,0.6309,0.24586820850654212
2004-03-17 17:00:00,17,17,3,Wednesday,False,2.5,1247.0,12.3,1060.0,147.0,1032.0,114.0,1525.0,1069.0,28.5,14.9,0.5708,0.21097424915464055
2004-03-17 18:00:00,18,17,3,Wednesday,False,5.0,1557.0,27.0,1478.0,299.0,793.0,158.0,1981.0,1569.0,25.9,16.0,0.5237,0.359291991913086
2004-03-17 19:00:00,19,17,3,Wednesday,False,7.6,1973.0,38.4,1737.0,411.0,617.0,194.0,2414.0,2306.0,23.1,26.5,0.7403,0.49351773947200206
2004-03-17 20:00:00,20,17,3,Wednesday,False,6.7,1975.0,35.1,1667.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9133,0.441815998963005
2004-03-17 21:00:00,21,17,3,Wednesday,False,5.7,1795.0,27.2,1485.0,336.0,653.0,180.0,2174.0,2050.0,19.1,42.6,0.9294,0.4091125152130979
2004-03-17 22:00:00,22,17,3,Wednesday,False,2.8,1444.0,15.0,1150.0,202.0,770.0,136.0,1727.0,1727.0,17.2,44.1,0.8558,0.25355762584888186
2004-03-17 23:00:00,23,17,3,Wednesday,False,2.6,1488.0,15.7,1171.0,178.0,731.0,127.0,1778.0,1705.0,16.0,50.9,0.9206,0.23361578412648318
2004-03-18 00:00:00,0,18,3,Thursday,False,2.3,1371.0,13.0,1083.0,154.0,796.0,116.0,1669.0,1551.0,14.8,53.9,0.9024,0.20887669705925113
2004-03-18 01:00:00,1,18,3,Thursday,False,1.4,1161.0,8.1,904.0,92.0,947.0,107.0,1502.0,1240.0,14.3,55.4,0.8975,0.16058490181218604
2004-03-18 02:00:00,2,18,3,Thursday,False,1.0,1064.0,5.5,787.0,61.0,1057.0,88.0,1407.0,1115.0,14.8,52.1,0.8686,0.12355163080584337
2004-03-18 03:00:00,3,18,3,Thursday,False,0.7,970.0,3.6,687.0,60.5,1196.0,83.0,1351.0,969.0,13.9,53.9,0.8501,0.11003324672016009
2004-03-18 04:00:00,4,18,3,Thursday,False,0.6499999999999999,954.0,2.9,645.0,60.0,1260.0,78.0,1334.0,925.0,11.6,61.9,0.8442,0.10357700952713218
2004-03-18 05:00:00,5,18,3,Thursday,False,0.6,931.0,2.5,623.0,37.0,1293.0,57.0,1307.0,828.0,12.0,58.9,0.8233,0.07626381910383714
2004-03-18 06:00:00,6,18,3,Thursday,False,0.7,938.0,3.0,650.0,68.0,1251.0,71.0,1333.0,893.0,10.9,62.1,0.8113,0.09989154736956536
2004-03-18 07:00:00,7,18,3,Thursday,False,1.5,1166.0,7.7,885.0,139.0,1005.0,85.0,1551.0,1075.0,10.6,63.3,0.8067,0.15232059454023528
2004-03-18 08:00:00,8,18,3,Thursday,False,4.7,1643.0,23.3,1384.0,339.0,667.0,124.0,2094.0,1610.0,11.5,60.0,0.8117,0.3263141512552958
2004-03-18 09:00:00,9,18,3,Thursday,False,6.6,1934.0,35.8,1682.0,421.0,541.0,151.0,2468.0,2051.0,14.3,50.6,0.8186,0.42511966716567645
2004-03-18 10:00:00,10,18,3,Thursday,False,4.5,1617.0,21.3,1333.0,349.0,686.0,150.0,2010.0,1819.0,17.8,40.5,0.821,0.3485622862835738
2004-03-18 11:00:00,11,18,3,Thursday,False,2.8,1473.0,14.3,1127.0,224.0,831.0,152.0,1752.0,1568.0,20.8,34.4,0.8365,0.2743017377340801
2004-03-18 12:00:00,12,18,3,Thursday,False,2.2,1379.0,12.5,1068.0,171.0,899.0,139.0,1663.0,1374.0,23.8,28.2,0.8219,0.23257088979389814
2004-03-18 13:00:00,13,18,3,Thursday,False,2.2,1385.0,12.2,1056.0,149.0,891.0,133.0,1648.0,1268.0,24.2,28.7,0.8515,0.22168871084755584
2004-03-18 14:00:00,14,18,3,Thursday,False,2.3,1379.0,13.1,1087.0,137.0,901.0,126.0,1660.0,1144.0,25.2,24.9,0.7829,0.2149020242657668
2004-03-18 15:00:00,15,18,3,Thursday,False,2.2,1322.0,14.4,1129.0,149.0,934.0,128.0,1639.0,1109.0,27.0,17.8,0.6275,0.21675774437812786
2004-03-18 16:00:00,16,18,3,Thursday,False,2.8,1496.0,16.8,1205.0,172.0,822.0,169.0,1767.0,1347.0,27.1,23.1,0.818,0.2793315238429767
2004-03-18 17:00:00,17,18,3,Thursday,False,2.7,1409.0,14.5,1131.0,166.0,873.0,149.0,1689.0,1206.0,25.8,23.9,0.7832,0.25542870306737653
2004-03-18 18:00:00,18,18,3,Thursday,False,3.7,1513.0,21.5,1338.0,214.0,764.0,156.0,1957.0,1397.0,23.0,26.8,0.7446,0.30141341282180517
2004-03-18 19:00:00,19,18,3,Thursday,False,5.1,1667.0,26.4,1464.0,280.0,683.0,168.0,2118.0,1588.0,20.7,31.1,0.7523,0.36769081249638846
2004-03-18 20:00:00,20,18,3,Thursday,False,5.1,1667.0,26.0,1453.0,276.0,684.0,176.0,2051.0,1569.0,18.6,36.2,0.7676,0.3746776280869226
2004-03-18 21:00:00,21,18,3,Thursday,False,3.2,1430.0,14.1,1121.0,178.0,814.0,135.0,1732.0,1322.0,16.0,48.4,0.8768,0.25845448301994084
2004-03-18 22:00:00,22,18,3,Thursday,False,2.1,1333.0,10.3,989.0,129.0,885.0,121.0,1621.0,1194.0,14.5,57.8,0.9456,0.20251587876111318
2004-03-18 23:00:00,23,18,3,Thursday,False,1.7,1262.0,8.3,911.0,95.0,948.0,99.0,1545.0,1062.0,13.1,64.2,0.9606,0.16184697980270069
2004-03-19 00:00:00,0,19,3,Friday,False,2.0,1287.0,8.9,936.0,126.0,918.0,106.0,1606.0,1040.0,12.0,69.7,0.9735,0.184221072525354
2004-03-19 01:00:00,1,19,3,Friday,False,1.6,1134.0,6.6,840.0,103.0,1021.0,96.0,1501.0,917.0,11.9,71.1,0.9915,0.15786900268508305
2004-03-19 02:00:00,2,19,3,Friday,False,0.9,999.0,3.6,688.0,48.0,1229.0,63.0,1380.0,594.0,12.5,69.3,1.0029,0.09313806472985153
2004-03-19 03:00:00,3,19,3,Friday,False,0.7,961.0,2.5,622.0,34.0,1382.0,47.5,1301.0,430.0,12.5,67.5,0.9768,0.06904279349857308
2004-03-19 04:00:00,4,19,3,Friday,False,0.6,934.0,1.8,569.0,20.0,1440.0,32.0,1280.0,397.0,12.3,67.7,0.9665,0.047772381024356776
2004-03-19 05:00:00,5,19,3,Friday,False,0.5,913.0,1.3,525.0,18.0,1620.0,28.0,1260.0,370.0,12.5,66.8,0.962,0.040551383711476895
2004-03-19 06:00:00,6,19,3,Friday,False,0.7,969.0,2.3,607.0,56.0,1373.0,61.0,1324.0,438.0,12.3,66.3,0.9487,0.08732142214905736
2004-03-19 07:00:00,7,19,3,Friday,False,1.5,1182.0,6.7,845.0,115.0,1054.0,99.0,1539.0,704.0,12.4,64.9,0.9332,0.16071091609132973
2004-03-19 08:00:00,8,19,3,Friday,False,4.8,1740.0,22.8,1372.0,320.0,671.0,157.0,2144.0,1476.0,13.0,61.6,0.9209,0.35739541759796706
2004-03-19 09:00:00,9,19,3,Friday,False,6.2,1819.0,31.3,1582.0,357.0,575.0,166.0,2456.0,1716.0,13.6,58.8,0.912,0.41416943937690126
2004-03-19 10:00:00,10,19,3,Friday,False,4.0,1427.0,19.2,1275.0,253.0,701.0,149.0,1980.0,1398.0,13.9,57.1,0.9032,0.3117862609511614
2004-03-19 11:00:00,11,19,3,Friday,False,3.3,1390.0,16.4,1191.0,218.0,759.0,135.0,1879.0,1268.0,14.5,54.4,0.8917,0.27030664938250965
2004-03-19 12:00:00,12,19,3,Friday,False,2.8,1283.0,14.0,1117.0,192.0,813.0,127.0,1751.0,1188.0,15.5,50.1,0.8744,0.24242505930253477
2004-03-19 13:00:00,13,19,3,Friday,False,3.0,1304.0,15.3,1157.0,176.0,793.0,122.0,1801.0,1171.0,16.1,47.6,0.8655,0.23953288730502842
2004-03-19 14:00:00,14,19,3,Friday,False,3.3,1364.0,16.7,1202.0,198.0,771.0,135.0,1875.0,1250.0,16.3,47.1,0.864,0.26579299557975633
2004-03-19 15:00:00,15,19,3,Friday,False,3.5,1410.0,19.0,1268.0,212.0,724.0,139.0,1957.0,1344.0,16.4,47.5,0.8791,0.2785470439313504
2004-03-19 16:00:00,16,19,3,Friday,False,4.0,1476.0,19.4,1280.0,249.0,708.0,147.0,1955.0,1378.0,16.1,50.2,0.9094,0.30891114360283956
2004-03-19 17:00:00,17,19,3,Friday,False,4.6,1522.0,20.9,1320.0,270.0,690.0,158.0,2005.0,1435.0,16.0,50.7,0.9142,0.34144775887084505
2004-03-19 18:00:00,18,19,3,Friday,False,4.1,1442.0,20.2,1301.0,231.0,704.0,146.0,1952.0,1372.0,15.8,50.3,0.8989,0.30668752064353805
2004-03-19 19:00:00,19,19,3,Friday,False,4.5,1469.0,21.7,1344.0,251.0,677.0,144.0,1997.0,1471.0,15.5,50.6,0.884,0.3205282228867688
2004-03-19 20:00:00,20,19,3,Friday,False,3.9,1467.0,19.8,1292.0,210.0,698.0,138.0,1942.0,1439.0,15.4,51.4,0.8956,0.288408920285438
2004-03-19 21:00:00,21,19,3,Friday,False,4.0,1421.0,16.7,1202.0,249.0,748.0,143.0,1854.0,1429.0,15.2,53.1,0.9117,0.3049663704272972
2004-03-19 22:00:00,22,19,3,Friday,False,2.2,1175.0,9.1,945.0,143.0,904.0,116.0,1604.0,1081.0,14.7,57.6,0.9573,0.20356932871067465
2004-03-19 23:00:00,23,19,3,Friday,False,2.1,1215.0,8.3,912.0,127.0,948.0,109.0,1547.0,993.0,14.2,58.3,0.938,0.19023019385421058
2004-03-20 00:00:00,0,20,3,Saturday,True,1.7,1127.0,5.8,802.0,104.0,1064.0,92.0,1447.0,837.0,13.8,57.9,0.9085,0.15697477095674048
2004-03-20 01:00:00,1,20,3,Saturday,True,1.6,1090.0,5.2,773.0,86.0,1105.0,83.0,1429.0,761.0,13.9,55.9,0.8842,0.14121188413222993
2004-03-20 02:00:00,2,20,3,Saturday,True,1.3,1017.0,4.1,718.0,74.0,1182.0,81.0,1382.0,650.0,13.9,55.6,0.8765,0.12805672899162027
2004-03-20 03:00:00,3,20,3,Saturday,True,1.3,997.0,3.4,677.0,59.0,1252.0,68.0,1359.0,591.0,13.8,55.1,0.8666,0.11185097581904245
2004-03-20 04:00:00,4,20,3,Saturday,True,1.05,945.0,2.9,646.0,44.0,1308.0,55.0,1332.0,505.0,13.8,54.6,0.8574,0.08858307575380926
2004-03-20 05:00:00,5,20,3,Saturday,True,0.8,956.0,3.1,661.0,42.0,1260.0,53.0,1351.0,518.0,13.6,55.1,0.856,0.07909717689310737
2004-03-20 06:00:00,6,20,3,Saturday,True,0.8,966.0,2.5,622.0,63.0,1317.0,67.0,1342.0,571.0,13.6,59.0,0.9129,0.09764321950039678
2004-03-20 07:00:00,7,20,3,Saturday,True,1.1,1064.0,4.3,728.0,115.0,1161.0,91.0,1461.0,842.0,13.5,58.4,0.896,0.14152193471199634
2004-03-20 08:00:00,8,20,3,Saturday,True,2.1,1300.0,8.9,935.0,170.0,902.0,113.0,1623.0,1145.0,13.8,58.0,0.9083,0.2038793227056727
2004-03-20 09:00:00,9,20,3,Saturday,True,2.4,1348.0,10.5,998.0,147.0,834.0,102.0,1689.0,1218.0,14.6,53.1,0.8765,0.19631507087095115
2004-03-20 10:00:00,10,20,3,Saturday,True,2.6,1425.0,12.5,1068.0,166.0,776.0,107.0,1764.0,1341.0,15.0,52.3,0.8881,0.21118372596711912
2004-03-20 11:00:00,11,20,3,Saturday,True,2.8,1474.0,12.3,1061.0,195.0,768.0,113.0,1768.0,1406.0,15.4,52.1,0.9046,0.2292954012585494
2004-03-20 12:00:00,12,20,3,Saturday,True,2.6,1490.0,11.7,1039.0,182.0,782.0,108.0,1757.0,1422.0,16.3,50.0,0.9158,0.2157808423032074
2004-03-20 13:00:00,13,20,3,Saturday,True,2.6,1495.0,11.7,1040.0,168.0,809.0,105.0,1735.0,1373.0,17.1,47.9,0.9281,0.20966270475962326
2004-03-20 14:00:00,14,20,3,Saturday,True,2.1,1376.0,9.3,953.0,125.0,900.0,93.0,1636.0,1153.0,19.0,42.9,0.937,0.17399973577176564
2004-03-20 15:00:00,15,20,3,Saturday,True,1.7,1305.0,7.6,884.0,95.0,980.0,87.0,1573.0,927.0,19.5,42.3,0.9476,0.15001266027607346
2004-03-20 16:00:00,16,20,3,Saturday,True,1.6,1283.0,6.7,844.0,79.0,1036.0,76.0,1539.0,766.0,19.5,42.3,0.9493,0.13272875224406702
2004-03-20 17:00:00,17,20,3,Saturday,True,2.1,1392.0,9.7,967.0,119.0,930.0,94.0,1649.0,941.0,19.1,43.8,0.9556,0.17363183292482529
2004-03-20 18:00:00,18,20,3,Saturday,True,2.3,1452.0,12.4,1063.0,142.0,856.0,110.0,1774.0,1146.0,18.5,46.3,0.9744,0.20025134501428551
2004-03-20 19:00:00,19,20,3,Saturday,True,3.5,1633.0,16.6,1199.0,215.0,734.0,136.0,1919.0,1417.0,17.4,51.6,1.0159,0.2762655121201066
2004-03-20 20:00:00,20,20,3,Saturday,True,3.9,1625.0,16.4,1191.0,229.0,733.0,139.0,1885.0,1442.0,17.1,51.3,0.9914,0.2936830846919393
2004-03-20 21:00:00,21,20,3,Saturday,True,3.3,1535.0,13.7,1108.0,206.0,785.0,125.0,1820.0,1323.0,16.4,53.8,0.9964,0.2577365241620016
2004-03-20 22:00:00,22,20,3,Saturday,True,2.3,1323.0,9.9,973.0,147.0,864.0,111.0,1712.0,1125.0,16.2,55.4,1.0132,0.2023659517588594
2004-03-20 23:00:00,23,20,3,Saturday,True,2.1,1309.0,8.9,937.0,122.0,905.0,97.0,1672.0,1036.0,15.9,57.7,1.0356,0.17726746087689504
2004-03-21 00:00:00,0,21,3,Sunday,True,2.8,1456.0,10.6,999.0,175.0,835.0,107.0,1714.0,1202.0,15.7,58.6,1.0396,0.2188645876924824
2004-03-21 01:00:00,1,21,3,Sunday,True,2.1,1300.0,7.4,872.0,133.0,941.0,90.0,1577.0,1054.0,15.1,60.9,1.0398,0.17284661741121018
2004-03-21 02:00:00,2,21,3,Sunday,True,1.6,1203.0,6.2,823.0,89.0,1004.0,84.0,1526.0,903.0,15.6,56.6,0.9951,0.1428751254965285
2004-03-21 03:00:00,3,21,3,Sunday,True,1.6,1195.0,6.5,836.0,87.0,987.0,85.5,1554.0,885.0,15.2,57.9,0.9941,0.1439030500570816
2004-03-21 04:00:00,4,21,3,Sunday,True,1.35,1117.0,5.8,802.0,85.0,1029.0,87.0,1539.0,818.0,15.4,57.8,1.0021,0.1378688277249793
2004-03-21 05:00:00,5,21,3,Sunday,True,1.1,1062.0,4.0,711.0,55.0,1136.0,66.0,1461.0,700.0,14.9,60.6,1.0196,0.10332614095659627
2004-03-21 06:00:00,6,21,3,Sunday,True,0.7,947.0,2.1,594.0,24.0,1300.0,36.0,1390.0,580.0,14.5,63.0,1.0316,0.05544474371751199
2004-03-21 07:00:00,7,21,3,Sunday,True,0.8,1065.0,3.6,687.0,72.0,1143.0,62.0,1492.0,815.0,14.2,66.2,1.063,0.09474339724220777
2004-03-21 08:00:00,8,21,3,Sunday,True,1.2,1155.0,4.4,734.0,122.0,1062.0,91.0,1528.0,1035.0,14.5,65.3,1.0704,0.14592657230002212
2004-03-21 09:00:00,9,21,3,Sunday,True,1.4,1220.0,5.4,782.0,111.0,996.0,89.0,1560.0,1067.0,15.3,62.1,1.073,0.14712139363486088
2004-03-21 10:00:00,10,21,3,Sunday,True,1.7,1301.0,7.1,862.0,123.0,914.0,93.0,1633.0,1114.0,16.3,59.0,1.0868,0.16224893536324173
2004-03-21 11:00:00,11,21,3,Sunday,True,1.8,1279.0,7.3,870.0,106.0,911.0,81.0,1646.0,1000.0,18.9,49.6,1.07,0.14940286886133633
2004-03-21 12:00:00,12,21,3,Sunday,True,1.8,1267.0,7.6,883.0,103.0,953.0,82.0,1617.0,906.0,19.4,46.1,1.0249,0.14971201408480891
2004-03-21 13:00:00,13,21,3,Sunday,True,1.9,1239.0,6.8,848.0,102.0,981.0,80.0,1568.0,822.0,20.8,41.6,1.0091,0.1503388035639622
2004-03-21 14:00:00,14,21,3,Sunday,True,1.3,1128.0,4.6,742.0,48.0,1144.0,48.0,1507.0,610.0,21.4,40.3,1.0126,0.0896446003498161
2004-03-21 15:00:00,15,21,3,Sunday,True,1.6,1243.0,8.4,916.0,63.0,962.0,61.0,1669.0,657.0,21.2,39.3,0.9791,0.11432492979358035
2004-03-21 16:00:00,16,21,3,Sunday,True,1.9,1208.0,6.9,853.0,98.0,1060.0,89.0,1506.0,647.0,20.3,38.0,0.8942,0.15831181244838197
2004-03-21 17:00:00,17,21,3,Sunday,True,2.3,1306.0,9.0,938.0,132.0,961.0,105.0,1607.0,762.0,19.4,41.3,0.9206,0.1930635516434808
2004-03-21 18:00:00,18,21,3,Sunday,True,3.8,1546.0,15.1,1151.0,173.0,769.0,116.0,1874.0,1122.0,18.5,43.8,0.9252,0.25553754952779895
2004-03-21 19:00:00,19,21,3,Sunday,True,3.5,1501.0,12.6,1071.0,185.0,823.0,119.0,1744.0,1130.0,17.8,48.1,0.9689,0.2527297454199213
2004-03-21 20:00:00,20,21,3,Sunday,True,4.3,1605.0,15.1,1153.0,266.0,769.0,144.0,1840.0,1637.0,17.9,46.9,0.952,0.3182637457247095
2004-03-21 21:00:00,21,21,3,Sunday,True,2.8,1316.0,9.9,974.0,188.0,883.0,123.0,1673.0,1272.0,17.4,49.1,0.9688,0.23757755536644173
2004-03-21 22:00:00,22,21,3,Sunday,True,1.9,1195.0,8.0,898.0,122.0,933.0,105.0,1594.0,1098.0,17.0,51.7,0.9914,0.17950728971385557
2004-03-21 23:00:00,23,21,3,Sunday,True,1.9,1211.0,7.9,896.0,112.0,920.0,93.0,1624.0,1066.0,16.4,55.1,1.0198,0.1654161432858517
2004-03-22 00:00:00,0,22,3,Monday,False,1.7,1161.0,6.1,815.0,93.0,995.0,86.0,1582.0,909.0,16.1,60.0,1.0919,0.14857510160191253
2004-03-22 01:00:00,1,22,3,Monday,False,1.5,1095.0,5.1,767.0,74.0,1050.0,76.0,1547.0,818.0,15.8,60.5,1.0805,0.12877548003631656
2004-03-22 02:00:00,2,22,3,Monday,False,0.6,897.0,1.7,563.0,23.0,1417.0,33.0,1355.0,472.0,16.3,57.0,1.0491,0.04943562238865538
2004-03-22 03:00:00,3,22,3,Monday,False,0.4,842.0,0.7,468.0,20.0,1813.0,30.0,1274.0,394.0,16.9,53.9,1.0309,0.04015027692246129
2004-03-22 04:00:00,4,22,3,Monday,False,0.35,854.0,0.8,481.0,17.0,1756.0,27.0,1304.0,396.0,16.1,55.9,1.0153,0.035102219591860405
2004-03-22 05:00:00,5,22,3,Monday,False,0.3,845.0,0.7,472.0,15.0,1786.0,23.0,1278.0,378.0,16.5,53.9,1.0049,0.029293651657511587
2004-03-22 06:00:00,6,22,3,Monday,False,0.6,942.0,2.0,586.0,41.0,1480.0,46.0,1373.0,432.0,16.4,54.0,0.9979,0.0663184236316462
2004-03-22 07:00:00,7,22,3,Monday,False,1.2,1090.0,5.1,768.0,86.0,1072.0,76.0,1538.0,699.0,15.7,57.6,1.0195,0.12300909604678212
2004-03-22 08:00:00,8,22,3,Monday,False,3.6,1514.0,17.7,1230.0,226.0,732.0,116.0,1996.0,1252.0,15.8,53.7,0.9571,0.26184901459097104
2004-03-22 09:00:00,9,22,3,Monday,False,3.7,1379.0,18.4,1252.0,214.0,711.0,115.0,1962.0,1237.0,17.4,42.1,0.8281,0.2609794877724955
2004-03-22 10:00:00,10,22,3,Monday,False,1.8,1074.0,6.9,854.0,115.0,1032.0,83.0,1484.0,772.0,17.9,38.4,0.7793,0.15340639966034653
2004-03-22 11:00:00,11,22,3,Monday,False,1.6,1090.0,7.3,868.0,124.0,1026.0,87.0,1509.0,766.0,18.5,36.7,0.7764,0.15373259953300364
2004-03-22 12:00:00,12,22,3,Monday,False,1.9,1110.0,9.6,964.0,122.0,947.0,90.0,1577.0,829.0,21.0,29.6,0.7263,0.16471439030557156
2004-03-22 13:00:00,13,22,3,Monday,False,2.0,1102.0,10.4,994.0,107.0,955.0,87.0,1599.0,783.0,21.3,28.1,0.7067,0.16119542882891189
2004-03-22 14:00:00,14,22,3,Monday,False,2.2,1100.0,11.2,1021.0,133.0,952.0,99.0,1607.0,822.0,21.3,26.1,0.6539,0.18454721581324274
2004-03-22 15:00:00,15,22,3,Monday,False,2.1,1094.0,10.7,1003.0,130.0,965.0,99.0,1574.0,813.0,21.3,26.8,0.6681,0.18104530898576762
2004-03-22 16:00:00,16,22,3,Monday,False,2.3,1076.0,11.6,1034.0,150.0,964.0,101.0,1544.0,813.0,21.3,24.2,0.606,0.19318106689041645
2004-03-22 17:00:00,17,22,3,Monday,False,2.6,1152.0,12.4,1062.0,138.0,928.0,103.0,1606.0,850.0,20.2,28.5,0.6682,0.20091983746772205
2004-03-22 18:00:00,18,22,3,Monday,False,3.8,1407.0,18.3,1249.0,213.0,720.0,129.0,1932.0,1276.0,17.0,43.1,0.8264,0.2773853699538184
2004-03-22 19:00:00,19,22,3,Monday,False,4.4,1438.0,21.0,1325.0,232.0,678.0,143.0,1993.0,1401.0,15.6,47.4,0.8347,0.31242919972320543
2004-03-22 20:00:00,20,22,3,Monday,False,4.5,1425.0,21.0,1325.0,238.0,678.0,146.0,1965.0,1356.0,15.3,47.4,0.8178,0.31956673450275036
2004-03-22 21:00:00,21,22,3,Monday,False,3.3,1279.0,14.5,1131.0,180.0,775.0,124.0,1758.0,1243.0,14.5,49.7,0.8177,0.2508825809245367
2004-03-22 22:00:00,22,22,3,Monday,False,2.0,1132.0,8.4,916.0,128.0,920.0,113.0,1561.0,1083.0,13.9,52.0,0.8231,0.19157579096282853
2004-03-22 23:00:00,23,22,3,Monday,False,1.1,1006.0,4.3,729.0,65.0,1142.0,80.0,1370.0,795.0,14.5,49.4,0.8106,0.11938967397237138
2004-03-23 00:00:00,0,23,3,Tuesday,False,0.9,982.0,3.8,700.0,53.0,1204.0,72.0,1359.0,735.0,13.8,51.4,0.8071,0.10314221782551027
2004-03-23 01:00:00,1,23,3,Tuesday,False,0.8,969.0,2.7,636.0,47.0,1271.0,64.0,1309.0,684.0,14.0,51.3,0.8163,0.09107371657653733
2004-03-23 02:00:00,2,23,3,Tuesday,False,0.7,941.0,2.5,621.0,51.0,1298.0,70.0,1330.0,714.0,13.0,56.8,0.8444,0.09506874834333945
2004-03-23 03:00:00,3,23,3,Tuesday,False,0.5,892.0,1.2,522.0,35.5,1522.0,50.5,1285.0,456.0,11.0,70.0,0.9215,0.0666901799013121
2004-03-23 04:00:00,4,23,3,Tuesday,False,0.4,855.0,0.8,478.0,20.0,1701.0,31.0,1261.0,401.0,10.1,76.8,0.9483,0.041136470216346886
2004-03-23 05:00:00,5,23,3,Tuesday,False,0.3,834.0,0.6,459.0,13.0,1908.0,22.0,1212.0,361.0,8.8,80.5,0.9147,0.027856092983350653
2004-03-23 06:00:00,6,23,3,Tuesday,False,0.5,909.0,1.8,567.0,33.0,1542.0,47.0,1287.0,418.0,9.6,75.4,0.9004,0.06267429664736833
2004-03-23 07:00:00,7,23,3,Tuesday,False,1.1,1061.0,4.6,745.0,103.0,1178.0,88.0,1429.0,616.0,9.8,75.0,0.9093,0.13585516254868754
2004-03-23 08:00:00,8,23,3,Tuesday,False,3.0,1441.0,14.2,1124.0,224.0,851.0,130.0,1829.0,1089.0,10.0,74.2,0.9117,0.2582552027827212
2004-03-23 09:00:00,9,23,3,Tuesday,False,3.8,1498.0,21.0,1325.0,244.0,684.0,132.0,2095.0,1329.0,11.2,69.7,0.9232,0.2873401132297429
2004-03-23 10:00:00,10,23,3,Tuesday,False,3.4,1343.0,16.2,1185.0,237.0,760.0,132.0,1857.0,1311.0,12.0,62.9,0.8803,0.27446089937053064
2004-03-23 11:00:00,11,23,3,Tuesday,False,3.0,1308.0,15.5,1166.0,220.0,792.0,131.0,1794.0,1236.0,12.8,55.8,0.821,0.25833866531605615
2004-03-23 12:00:00,12,23,3,Tuesday,False,2.7,1209.0,13.4,1097.0,207.0,837.0,129.0,1746.0,1147.0,13.1,54.8,0.8234,0.2449578274853088
2004-03-23 13:00:00,13,23,3,Tuesday,False,3.5,1310.0,16.9,1207.0,208.0,770.0,132.0,1847.0,1301.0,13.8,53.4,0.8351,0.27074096011360044
2004-03-23 14:00:00,14,23,3,Tuesday,False,2.8,1171.0,12.4,1064.0,160.0,881.0,110.0,1639.0,1097.0,16.0,42.4,0.7674,0.21843792722207422
2004-03-23 15:00:00,15,23,3,Tuesday,False,1.9,1112.0,10.1,980.0,131.0,924.0,99.0,1589.0,900.0,14.1,49.8,0.7971,0.17562127416178097
2004-03-23 16:00:00,16,23,3,Tuesday,False,2.0,1132.0,8.7,927.0,128.0,944.0,100.0,1570.0,781.0,12.0,61.1,0.8537,0.1787552781423157
2004-03-23 17:00:00,17,23,3,Tuesday,False,3.0,1225.0,13.8,1111.0,176.0,818.0,122.0,1719.0,1013.0,13.6,54.6,0.8465,0.23953288730502842
2004-03-23 18:00:00,18,23,3,Tuesday,False,1.9,1065.0,9.3,953.0,107.0,962.0,97.0,1514.0,790.0,13.7,49.5,0.7695,0.16823250301070578
2004-03-23 19:00:00,19,23,3,Tuesday,False,2.7,1236.0,13.0,1084.0,131.0,854.0,112.0,1688.0,1059.0,11.7,57.1,0.7822,0.21104065703879096
2004-03-23 20:00:00,20,23,3,Tuesday,False,3.3,1309.0,14.3,1126.0,166.0,812.0,128.0,1722.0,1205.0,11.5,58.2,0.7867,0.2516677964381518
2004-03-23 21:00:00,21,23,3,Tuesday,False,1.7,1089.0,7.6,884.0,89.0,1006.0,101.0,1487.0,975.0,12.6,54.2,0.7881,0.16246527024964588
